Time,Min_state_1,Max_state_1,Min_state_2,Max_state_2,Min_state_3,Max_state_3,Min_state_4,Max_state_4,Min_state_5,Max_state_5,Min_state_6,Max_state_6
0.474022215460592,0.148267081124713,0.400972543937219,0.437830698955011,0.830452470675351,0.576033987787095,0.898490750065467,0.549589327937178,0.888131760065322,0.407245449343535,0.45249494371504,0.365964459992291,0.408515590253914
0.475904534728498,0.148510418114909,0.400351146565752,0.438856129930411,0.831323254151971,0.576749992175948,0.89892027928762,0.550664698502756,0.88899535495228,0.405965099191069,0.451072332434521,0.364625124269756,0.407048578118006
0.477791667609453,0.14875316696053,0.39972887193568,0.439881932498125,0.832191197491011,0.577458513762285,0.899341382235652,0.551738500289198,0.8898565494283,0.404685515598889,0.449650572887655,0.363286680275532,0.405582545891222
0.479683739794943,0.148995337063658,0.399105708144494,0.440908171553408,0.833056344987909,0.57815956820517,0.899754051636107,0.552810807989402,0.890715403630419,0.403406631903487,0.448229591003875,0.361949058621238,0.404117416103232
0.481580868147531,0.149236936531216,0.398481646192185,0.441934907011838,0.833918735447798,0.578853165910058,0.900158276268529,0.553881690445506,0.891571972783428,0.402128388379397,0.446809320421552,0.360612197233398,0.402653119292625
0.483483163877866,0.14947797257772,0.397856678962475,0.442962194351028,0.834778404979193,0.579539313396819,0.90055404185158,0.554951212544318,0.892426308747804,0.400850730012631,0.445389700014035,0.359276039022898,0.401189591454381
0.485390729229484,0.149718451150156,0.397230802283784,0.443990084861367,0.83563538358285,0.580218012279292,0.90094133053024,0.556019433443754,0.893278458622108,0.399573608654672,0.443970676282969,0.357940534136579,0.39972677650367
0.487303657389235,0.149958376945931,0.396604014951429,0.445018623008885,0.836489697899738,0.580889259465362,0.901320121092809,0.557086406635843,0.894128464823625,0.398296982984903,0.44255220331656,0.356605639916142,0.398264626229796
0.48922203896023,0.150197754193969,0.39597631665587,0.446047852254849,0.837341371907026,0.581553049613304,0.901690390441662,0.558152183644147,0.894976368066756,0.397020814113454,0.441134237903838,0.355271316298382,0.39680309526012
0.491145955351558,0.150436585895049,0.395347710089786,0.447077810742515,0.838190424838549,0.582209372966489,0.902052112439339,0.559216810416108,0.89582220450079,0.395745069928581,0.43971674436509,0.353937530360512,0.39534214603494
0.49307548858444,0.150674874982919,0.394718197818976,0.448108536569617,0.839036875637966,0.582858218861236,0.902405259920214,0.560280332822736,0.896666010113182,0.394469718526328,0.438299687251476,0.352604249448921,0.393881741285341
0.495010711365627,0.150912623181146,0.394087785441043,0.449140062519558,0.839880738603379,0.583499572456094,0.902749802938658,0.561342791227785,0.897507816417609,0.393194734745294,0.436883038605883,0.351271448011453,0.392421851511485
0.496951696946204,0.151149832158951,0.393456478445715,0.450172421339118,0.840722027812455,0.584133418163247,0.903085710694823,0.562404225972872,0.898347654833539,0.391920093602459,0.435466770669399,0.349939100733556,0.390962447468898
